trade_id,ticker,side,signal_timestamp,execution_timestamp,signal_price,execution_price,quantity,gross_value,slippage,commission,other_cost,cash_before,cash_after,equity_before,equity_after,fold_id,reason,exit_reason
30,AEFES,BUY,2016-12-14,2016-12-14,1.2935396432876587,1.2942160316330018,2476,3204.4788943233125,0.05228972678595049,1.9074500394514802,0.0,69359.44764118109,66153.06129681833,106823.81925197903,106820.23706439651,0,SIGNAL,
30,ALARK,BUY,2016-12-14,2016-12-14,1.6669921875,1.6678660365379199,1921,3203.970656189344,0.052420703856480205,1.9071475132434264,0.0,66153.06129681833,62947.18349311574,106820.23706439651,106816.65125288142,0,SIGNAL,
30,CCOLA,BUY,2016-12-14,2016-12-14,30.542491912841797,30.559992687447643,104,3178.239239494555,0.05729976013674265,1.8918310161129361,0.0,62947.18349311574,59767.05242260508,106816.65125288142,106812.93934130631,0,SIGNAL,
30,ECILC,BUY,2016-12-14,2016-12-14,1.9293712377548218,1.930371200338801,1659,3202.485821362071,0.05182841769439089,1.906263672736666,0.0,59767.05242260508,56562.66033757027,106812.93934130631,106809.37413970675,0,SIGNAL,
30,EKGYO,BUY,2016-12-14,2016-12-14,2.354435443878174,2.3556420422173217,1360,3203.6731774155573,0.05124788374577055,1.9069704404907237,0.0,56562.66033757027,53357.08018971422,106809.37413970675,106805.82619552502,0,SIGNAL,
30,FROTO,BUY,2016-12-14,2016-12-14,1.6239266395568848,1.6247726346444697,1972,3204.0516355188943,0.052095646870831874,1.9071957157844441,0.0,53357.08018971422,50151.12135847955,106805.82619552502,106802.25069749652,0,SIGNAL,
30,INDES,BUY,2016-12-14,2016-12-14,0.36644506454467773,0.36663854108617583,8739,3204.0542105520904,0.05279823914084299,1.9071972485600792,0.0,50151.12135847955,46945.1599506789,106802.25069749652,106798.65270875182,0,SIGNAL,
30,TAVHL,BUY,2016-12-14,2016-12-14,10.66197395324707,10.667679659946113,300,3200.303897983834,0.053514543592609536,1.9049648937553874,0.0,46945.1599506789,43742.95108780131,106798.65270875182,106795.03603184834,0,SIGNAL,
31,ODAS,SELL,2017-03-10,2017-03-10,1.233441948890686,1.2327970464179778,5422,6684.225585678276,0.052284785132229485,3.978751858747066,0.0,43742.95108780131,50423.19792162084,117464.47842781857,117457.0030147528,0,SIGNAL,EXIT
32,AEFES,SELL,2017-03-10,2017-03-10,1.4405975341796875,1.4398029730719768,2476,3564.9521613262145,0.055154967911507174,2.1220199492686227,0.0,50423.19792162084,53986.028062997786,117457.0030147528,117452.91366150085,0,SIGNAL,EXIT
33,ALARK,SELL,2017-03-10,2017-03-10,2.040492534637451,2.0394341284927324,1921,3917.752960834539,0.05187013070385066,2.332022861171955,0.0,53986.028062997786,57901.44900097115,117452.91366150085,117448.54844043567,0,SIGNAL,EXIT
34,CCOLA,SELL,2017-03-10,2017-03-10,33.6517219543457,33.62954071548338,104,3497.4722344102715,0.06591412734365433,2.081852860171542,0.0,57901.44900097115,61396.839382521255,117448.54844043567,117444.15973873381,0,SIGNAL,EXIT
35,ECILC,SELL,2017-03-10,2017-03-10,2.1674108505249023,2.1662618867384733,1659,3593.828470099127,0.053010890212652796,2.1392084276841548,0.0,61396.839382521255,64988.5286441927,117444.15973873381,117440.11439938445,0,SIGNAL,EXIT
36,EKGYO,SELL,2017-03-10,2017-03-10,2.4243693351745605,2.4231343490390382,1360,3295.462714693092,0.05094051131584413,1.9616077036074895,0.0,64988.5286441927,68282.02975118218,117440.11439938445,117436.47321053653,0,SIGNAL,EXIT
37,FROTO,SELL,2017-03-10,2017-03-10,2.0802090167999268,2.0791053870402685,1972,4099.995823243409,0.0530537917461701,2.4405020138065234,0.0,68282.02975118218,72379.58507241179,117436.47321053653,117431.85635063668,0,SIGNAL,EXIT
38,INDES,SELL,2017-03-10,2017-03-10,0.41739243268966675,0.41717725592779853,8739,3645.7120395530314,0.05155262650107134,2.1700918629837447,0.0,72379.58507241179,76023.12702010183,117431.85635063668,117427.80582905172,0,SIGNAL,EXIT
39,SISE,SELL,2017-03-10,2017-03-10,2.975010395050049,2.9734545002979904,2310,6868.679895688358,0.05229880052342422,4.088547364509016,0.0,76023.12702010183,82887.71836842569,117427.80582905172,117420.12316480996,0,SIGNAL,EXIT
40,TAVHL,SELL,2017-03-10,2017-03-10,11.361373901367188,11.355296604941554,300,3406.5889814824664,0.05349085839787393,2.0277550582825308,0.0,82887.71836842569,86292.27959484987,117420.12316480996,117416.27222082399,0,SIGNAL,EXIT
40,PETKM,BUY,2017-03-13,2017-03-13,2.412137031555176,2.4133576822162874,1912,4614.3398883975415,0.05060453221118588,2.746662746869195,0.0,86292.27959484987,81675.19304370545,118345.62846388303,118340.54791707211,0,SIGNAL,
40,ALARK,BUY,2017-03-13,2017-03-13,1.887160301208496,1.888125670427996,1880,3549.6762604046326,0.05115459555193023,2.1129270456245552,0.0,81675.19304370545,78123.4038562552,118340.54791707211,118336.62009589383,0,SIGNAL,
40,ENKAI,BUY,2017-03-13,2017-03-13,2.9273502826690674,2.9289174709815073,1212,3549.8479748295867,0.05353607054535861,2.1130292577774377,0.0,78123.4038562552,74571.44285216783,118336.62009589383,118332.60763440137,0,SIGNAL,
40,CCOLA,BUY,2017-03-13,2017-03-13,34.12568283081055,34.146887663252215,103,3517.129429314978,0.06213745977421126,2.0935537071525943,0.0,74571.44285216783,71052.2198691457,118332.60763440137,118328.32998295272,0,SIGNAL,
40,BRYAT,BUY,2017-03-13,2017-03-13,29.573307037353516,29.601469391026587,119,3522.574857532164,0.09522896319136315,2.096795071071733,0.0,71052.2198691457,67527.54821654246,118328.32998295272,118322.88186779455,0,SIGNAL,
40,DOHOL,BUY,2017-03-13,2017-03-13,0.5235187411308289,0.5237889781465044,6776,3549.1941159207136,0.0516193584764083,2.112640051531225,0.0,67527.54821654246,63976.241460570214,118322.88186779455,118318.93810172481,0,SIGNAL,
40,GLYHO,BUY,2017-03-13,2017-03-13,0.6594144105911255,0.6597549247690997,5380,3549.4814952577563,0.051638874204920006,2.112811112644703,0.0,63976.241460570214,60424.64715419981,118318.93810172481,118314.99332433465,0,SIGNAL,
40,KARSN,BUY,2017-03-13,2017-03-13,1.1124989986419678,1.1130792206941116,3188,3548.4965555728277,0.05215483814835225,2.1122248322219477,0.0,60424.64715419981,56874.03837379476,118314.99332433465,118311.03135160019,0,SIGNAL,
40,KRDMD,BUY,2017-03-13,2017-03-13,0.9263346195220947,0.9268099071042658,3829,3548.7551343022337,0.051308411901558285,2.1123787499177333,0.0,56874.03837379476,53323.17086074261,118311.03135160019,118307.09909669815,0,SIGNAL,
41,PETKM,SELL,2017-06-07,2017-06-07,3.233484983444214,3.2318495451928415,1912,6179.296330408713,0.05057819225219856,3.6781952441941344,0.0,53323.17086074261,59498.78899590713,127148.07163645087,127141.26648327005,0,SIGNAL,EXIT
42,ALARK,SELL,2017-06-07,2017-06-07,2.361102342605591,2.3598559983751226,1880,4436.529276945231,0.052786539913083755,2.6408218694552636,0.0,59498.78899590713,63932.67745098291,127141.26648327005,127136.28253424732,0,SIGNAL,EXIT
43,ENKAI,SELL,2017-06-07,2017-06-07,2.8744049072265625,2.8728942407024625,1212,3481.9478197313847,0.052555801039097884,2.0726120299560082,0.0,63932.67745098291,67412.55265868435,127136.28253424732,127132.37899439016,0,SIGNAL,EXIT
44,CCOLA,SELL,2017-06-07,2017-06-07,35.26151657104492,35.24084710158857,103,3629.807251463623,0.05861764174182968,2.160624617397464,0.0,67412.55265868435,71040.19928553057,127132.37899439016,127128.08941441876,0,SIGNAL,EXIT
45,BRYAT,SELL,2017-06-07,2017-06-07,29.719438552856445,29.69277797009381,119,3533.4405784411633,0.08970755862436225,2.1032628371142104,0.0,71040.19928553057,74571.53660113462,127128.08941441876,127122.81354223289,0,SIGNAL,EXIT
46,DOHOL,SELL,2017-06-07,2017-06-07,0.5869755744934082,0.5866788011586739,6776,3975.335556651174,0.050559741772965364,2.3662986134188286,0.0,74571.53660113462,78544.50585917238,127122.81354223289,127118.43630750332,0,SIGNAL,EXIT
47,GLYHO,SELL,2017-06-07,2017-06-07,0.7037039995193481,0.703338434187811,5380,3783.960775930423,0.05194873580183337,2.252383732068705,0.0,78544.50585917238,82326.21425137074,127118.43630750332,127114.21718228758,0,SIGNAL,EXIT
48,KARSN,SELL,2017-06-07,2017-06-07,1.1217700242996216,1.121195705177965,3188,3574.3719081073527,0.05119758143074529,2.1276270064413607,0.0,82326.21425137074,85898.45853247165,127114.21718228758,127110.2586259213,0,SIGNAL,EXIT
49,KRDMD,SELL,2017-06-07,2017-06-07,1.3316059112548828,1.3309334399957982,3829,5096.144141743911,0.05050077154216476,3.0334543196523542,0.0,85898.45853247165,90991.5692198959,127110.2586259213,127104.6502791506,0,SIGNAL,EXIT
49,ECZYT,BUY,2017-06-08,2017-06-08,6.470486164093018,6.4744107201066825,1062,6875.824184753297,0.06065318608428947,4.092799966853477,0.0,90991.5692198959,84111.65223517574,127412.44523996234,127404.18456150897,0,SIGNAL,
49,ECILC,BUY,2017-06-08,2017-06-08,3.12695574760437,3.128554622205957,1588,4968.1447400630595,0.051131986847327074,2.9572633157988357,0.0,84111.65223517574,79140.5502317969,127404.18456150897,127398.68828532586,0,SIGNAL,
49,ZOREN,BUY,2017-06-08,2017-06-08,0.7075889706611633,0.7079497853942097,5398,3821.512941557944,0.050992136396550806,2.2747364708976585,0.0,79140.5502317969,75316.76255376806,127398.68828532586,127394.46587092598,0,SIGNAL,
49,ARCLK,BUY,2017-06-08,2017-06-08,22.29222869873047,22.304640011081087,171,3814.093441894866,0.0556755114903536,2.2703200508207093,0.0,75316.76255376806,71500.39879182237,127394.46587092598,127390.0732164632,0,SIGNAL,
49,BRYAT,BUY,2017-06-08,2017-06-08,29.763317108154297,29.801670129662103,128,3814.613776596749,0.128860037234564,2.2706297774503317,0.0,71500.39879182237,67683.51438544817,127390.0732164632,127382.89339993276,0,SIGNAL,
49,KCHOL,BUY,2017-06-08,2017-06-08,12.803557395935059,12.810158000494084,298,3817.427084147237,0.05155289545639368,2.272304384703222,0.0,67683.51438544817,63863.81499691623,127382.89339993276,127378.65411538947,0,SIGNAL,
49,KRDMD,BUY,2017-06-08,2017-06-08,1.3812309503555298,1.381929142481846,2765,3821.034078962304,0.050548543394328065,2.2744514303319168,0.0,63863.81499691623,60040.5064665236,127378.65411538947,127374.44916272987,0,SIGNAL,
49,YKBNK,BUY,2017-09-05,2017-09-05,2.501981735229492,2.5032504493892977,2132,5336.929958097983,0.05070837016678486,3.176780872908034,0.0,60040.5064665236,54700.39972755271,136858.60925534446,136852.72757588286,0,SIGNAL,
49,GOODY,BUY,2017-09-05,2017-09-05,0.7701844573020935,0.7705758777426592,5327,4104.857700735146,0.05082164887316168,2.443396022074092,0.0,54700.39972755271,50593.09863079549,136852.72757588286,136848.19908317388,0,SIGNAL,
49,INDES,BUY,2017-09-05,2017-09-05,0.5101056098937988,0.5103751350919958,8043,4104.9472115449225,0.05283713665745853,2.443449302936058,0.0,50593.09863079549,46485.70796994763,136848.19908317388,136843.58784270185,0,SIGNAL,
